space,direction_id,primary_alpha,half_alpha,primary_input_cosine,half_input_cosine,derivative_cosine,derivative_relative_rms_change,primary_response_floor_multiple,half_response_floor_multiple,pass
predicted_latent,train_00,0.003,0.0015,0.9999999999649943,0.9999999998590632,0.9999999351579053,0.00036203990764797374,2059.213665416155,1029.645413110481,True
predicted_latent,train_01,0.003,0.0015,0.9999999999655077,0.9999999998593799,0.9999999405480285,0.0003456337077496121,2056.7017941671993,1028.375208208941,True
predicted_latent,train_02,0.003,0.0015,0.9999999999642858,0.9999999998650669,0.9999982006172627,0.0019025718222011373,2205.196572873645,1102.436704813668,True
predicted_latent,train_03,0.003,0.0015,0.9999999999643504,0.9999999998612693,0.9999999668147852,0.00025850104958737745,2187.650501409858,1093.8486156833574,True
predicted_latent,train_04,0.003,0.0015,0.9999999999663547,0.9999999998575564,0.9999999638091752,0.00027009713039263377,2129.2139778829714,1064.632334841525,True
predicted_latent,train_05,0.003,0.0015,0.9999999999656958,0.9999999998620868,0.9999999596286842,0.000285075658601698,2099.1301000228323,1049.588747558048,True
predicted_latent,train_06,0.003,0.0015,0.9999999999645244,0.9999999998635678,0.9999998855112459,0.0004809541333163976,2290.6219204845297,1145.3662993391054,True
predicted_latent,train_07,0.003,0.0015,0.9999999999642417,0.9999999998605991,0.999999954762356,0.0003015339894534238,2074.4766825680144,1037.2603596558417,True
predicted_latent,train_08,0.003,0.0015,0.9999999999644511,0.9999999998628282,0.9999998830428672,0.00048826927850551156,2199.4884676590355,1099.8179051348511,True
predicted_latent,train_09,0.003,0.0015,0.9999999999648036,0.9999999998578548,0.9999999623772153,0.00027809452625286485,2164.5373770641177,1082.3185309642033,True
predicted_latent,train_10,0.003,0.0015,0.9999999999652851,0.999999999856087,0.9999999524084199,0.00031046990597322706,2143.573757454714,1071.824553206979,True
predicted_latent,train_11,0.003,0.0015,0.999999999964712,0.9999999998598577,0.9999999567288418,0.0002944138494213729,2162.3412965895745,1081.1831404380034,True
predicted_latent,train_12,0.003,0.0015,0.9999999999657406,0.9999999998564204,0.9999999664250441,0.00025969591268845026,2132.581263210942,1066.3091313605248,True
predicted_latent,train_13,0.003,0.0015,0.9999999999651252,0.9999999998599389,0.9999999574332876,0.00029538185183976214,2092.3555665866697,1046.2260080476292,True
predicted_latent,train_14,0.003,0.0015,0.9999999999648211,0.999999999858365,0.9999999294374198,0.00039520114997643267,2349.2469819346925,1174.767537029442,True
predicted_latent,train_15,0.003,0.0015,0.9999999999651132,0.9999999998623765,0.9999989354004142,0.0014599017544990507,2127.3701932506306,1063.6352356547927,True
predicted_latent,train_16,0.003,0.0015,0.9999999999651126,0.9999999998618644,0.999999949967191,0.00031656447992693004,2065.6498029876598,1032.8375459037445,True
predicted_latent,train_17,0.003,0.0015,0.9999999999658101,0.9999999998573518,0.9999999312822038,0.00039157496834743663,2244.1824802511196,1122.2325205341608,True
predicted_latent,train_18,0.003,0.0015,0.9999999999649433,0.9999999998615441,0.9999999659846198,0.00026155876551234845,2085.55124485103,1042.7958840965262,True
predicted_latent,train_19,0.003,0.0015,0.9999999999652814,0.9999999998586394,0.9999999619617018,0.0002783778808794005,2191.248155299275,1095.6653285732907,True
predicted_latent,train_20,0.003,0.0015,0.9999999999652082,0.9999999998611093,0.9999999623942972,0.00027512328390652064,2122.4949157267124,1061.2708713850664,True
predicted_latent,train_21,0.003,0.0015,0.9999999999653539,0.999999999863085,0.9999988861938554,0.0014995052978723296,2209.299889788631,1104.810934773171,True
predicted_latent,train_22,0.003,0.0015,0.9999999999655119,0.9999999998625216,0.9999999537767335,0.0003052371342750015,2123.004584907976,1061.530682940239,True
predicted_latent,train_23,0.003,0.0015,0.9999999999650298,0.9999999998593682,0.9999999641358835,0.0002679580492974253,2082.5936371437665,1041.3058898627119,True
predicted_latent,train_24,0.003,0.0015,0.999999999965147,0.9999999998585559,0.9999999486090223,0.00032095374698038034,2106.4825475074304,1053.2571485279957,True
predicted_latent,train_25,0.003,0.0015,0.9999999999644915,0.9999999998592084,0.9999998510272337,0.0005458442114685413,2110.407619660073,1055.2046749220572,True
predicted_latent,train_26,0.003,0.0015,0.9999999999651434,0.9999999998576566,0.9999999614903431,0.00027785022381681665,2101.73958360778,1050.884277901572,True
predicted_latent,train_27,0.003,0.0015,0.999999999965595,0.9999999998601858,0.9999999456591013,0.00034588792980580154,2281.131034470497,1140.6850348944195,True
predicted_latent,train_28,0.003,0.0015,0.9999999999647423,0.9999999998618568,0.9999999373650287,0.0003540322144498746,2088.2090304522167,1044.1129912042152,True
predicted_latent,train_29,0.003,0.0015,0.9999999999646418,0.9999999998621992,0.9999999532948322,0.00030572348325726747,2181.556243438458,1090.786679610841,True
predicted_latent,train_30,0.003,0.0015,0.9999999999652066,0.9999999998585799,0.9999999171217291,0.0004076096103241371,2054.333354095459,1027.186888546607,True
predicted_latent,train_31,0.003,0.0015,0.9999999999638947,0.9999999998634889,0.9999999427489239,0.00034237954003463227,2126.2744852827464,1063.192897424761,True
predicted_latent,holdout_00,0.003,0.0015,0.9999999999657736,0.9999999998583038,0.9999999600513948,0.00029069433554646586,2282.499790860538,1141.3272800599307,True
predicted_latent,holdout_01,0.003,0.0015,0.9999999999640473,0.9999999998636993,0.9999999369898305,0.0003550511590545114,2117.3705621916733,1058.6784020058842,True
predicted_latent,holdout_02,0.003,0.0015,0.9999999999644315,0.9999999998598358,0.9999999414719195,0.0003421462668953461,2233.6659662239354,1116.8362392231888,True
predicted_latent,holdout_03,0.003,0.0015,0.9999999999652981,0.9999999998634453,0.9999999662330893,0.00025992181596741775,2103.9597530081396,1051.9853876523687,True
predicted_latent,holdout_04,0.003,0.0015,0.9999999999651434,0.9999999998589916,0.9999999442862488,0.0003382523743431666,2241.808589841289,1120.9657804932117,True
predicted_latent,holdout_05,0.003,0.0015,0.9999999999651918,0.9999999998614689,0.9999998468771331,0.0005535671701784408,2058.8207241416226,1029.4245466684104,True
predicted_latent,holdout_06,0.003,0.0015,0.99999999996494,0.9999999998611188,0.9999999301683915,0.00037655230872188686,2263.5205223904195,1131.8129244743398,True
predicted_latent,holdout_07,0.003,0.0015,0.9999999999658566,0.9999999998645671,0.9999982797459679,0.0018561331563314099,2340.443410856891,1170.304142960806,True
feedback_condition,train_00,0.003,0.0015,0.9999999999649943,0.9999999998590632,0.9999864398115615,0.005255152268512729,1951.8851802253887,976.6440930752403,True
feedback_condition,train_01,0.003,0.0015,0.9999999999655077,0.9999999998593799,0.999991023230039,0.00427745026512561,1922.0609520657304,961.6023275638169,True
feedback_condition,train_02,0.003,0.0015,0.9999999999642858,0.9999999998650669,0.9999917506699239,0.004064013048872397,2006.761153526841,1003.5222524923355,True
feedback_condition,train_03,0.003,0.0015,0.9999999999643504,0.9999999998612693,0.9999930936933096,0.003734086353042366,1984.7939419517973,992.7629789469984,True
feedback_condition,train_04,0.003,0.0015,0.9999999999663547,0.9999999998575564,0.9999890801063708,0.004693634078913643,1913.8478002187499,957.3521236910555,True
feedback_condition,train_05,0.003,0.0015,0.9999999999656958,0.9999999998620868,0.9999792246775971,0.006463615531749402,1944.2676958333514,972.6182123177675,True
feedback_condition,train_06,0.003,0.0015,0.9999999999645244,0.9999999998635678,0.999992122565052,0.0040220945703531,2018.6284171130214,1009.9784339675252,True
feedback_condition,train_07,0.003,0.0015,0.9999999999642417,0.9999999998605991,0.999993513752118,0.0036222003035092975,1873.696257294131,937.2146438639822,True
feedback_condition,train_08,0.003,0.0015,0.9999999999644511,0.9999999998628282,0.9999658215886414,0.008269159294236985,2022.482363947169,1011.4301136462016,True
feedback_condition,train_09,0.003,0.0015,0.9999999999648036,0.9999999998578548,0.9999787156288273,0.006595517800677676,1982.4502682526859,992.2047031171409,True
feedback_condition,train_10,0.003,0.0015,0.9999999999652851,0.999999999856087,0.9999909082191482,0.004311266790834301,2007.5336901588762,1004.4143724666905,True
feedback_condition,train_11,0.003,0.0015,0.999999999964712,0.9999999998598577,0.9999905362205365,0.004402763250547375,2011.666805827947,1006.5230442570531,True
feedback_condition,train_12,0.003,0.0015,0.9999999999657406,0.9999999998564204,0.9999928307656929,0.0038176562553408695,1931.6905498970978,966.3219402968923,True
feedback_condition,train_13,0.003,0.0015,0.9999999999651252,0.9999999998599389,0.9999914729367864,0.004177196934398816,1903.409867952029,952.3115511702716,True
feedback_condition,train_14,0.003,0.0015,0.9999999999648211,0.999999999858365,0.9999818471921789,0.006068010564386794,2033.0817407532215,1017.2895389152419,True
feedback_condition,train_15,0.003,0.0015,0.9999999999651132,0.9999999998623765,0.9999902208371829,0.004449288120261445,1997.3000104204436,999.147324539059,True
feedback_condition,train_16,0.003,0.0015,0.9999999999651126,0.9999999998618644,0.9999931831801355,0.003764631963246876,1910.3780087432758,955.8972642949353,True
feedback_condition,train_17,0.003,0.0015,0.9999999999658101,0.9999999998573518,0.9999795231733699,0.00643743933111932,2002.8979131609015,1002.1688723785243,True
feedback_condition,train_18,0.003,0.0015,0.9999999999649433,0.9999999998615441,0.9999932141474437,0.003716993944447592,1906.8294524264707,953.8926115597645,True
feedback_condition,train_19,0.003,0.0015,0.9999999999652814,0.9999999998586394,0.9999931056780932,0.003759427172358687,2017.317100701753,1009.2580115766261,True
feedback_condition,train_20,0.003,0.0015,0.9999999999652082,0.9999999998611093,0.9999893767892981,0.004635041087434111,1928.6720226523696,964.8163334168519,True
feedback_condition,train_21,0.003,0.0015,0.9999999999653539,0.999999999863085,0.9999843314646806,0.005614429334496432,1981.9767961099774,991.4303702252638,True
feedback_condition,train_22,0.003,0.0015,0.9999999999655119,0.9999999998625216,0.999990573835618,0.004426605614042743,2012.7049728267136,1007.2297572322724,True
feedback_condition,train_23,0.003,0.0015,0.9999999999650298,0.9999999998593682,0.9999936456450096,0.0036235188812103066,1960.70491094844,980.9954817613892,True
feedback_condition,train_24,0.003,0.0015,0.999999999965147,0.9999999998585559,0.9999925482386186,0.0038898014060826736,1975.3745352233616,988.1654065512869,True
feedback_condition,train_25,0.003,0.0015,0.9999999999644915,0.9999999998592084,0.9999842465558827,0.005647804183324344,1919.7576708079125,960.4946463130052,True
feedback_condition,train_26,0.003,0.0015,0.9999999999651434,0.9999999998576566,0.9999939912103494,0.0034910128741097173,1923.9134478891544,962.3591285544558,True
